items,k_user_id,redeemed_at,saleAmount,user_id
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",5979,2019-02-06 16:19:13.919,20,19708
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:19:31.853,20,26914
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 16:22:22.664,20,13700
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/j.jpg', 'key': '-LPQb61tpBZq6xPMOc1q', 'name': 'गुड़', 'status': True}]",5979,2019-02-06 16:24:09.233,20,23226
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/j.jpg', 'key': '-LPQb61tpBZq6xPMOc1q', 'name': 'गुड़', 'status': True}]",5979,2019-02-06 16:24:09.234,20,23226
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2746,2019-02-06 16:25:03.327,20,23799
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2746,2019-02-06 16:25:03.334,20,23799
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2746,2019-02-06 16:25:03.339,20,23799
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:26:45.464,20,12407
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:28:46.510,20,15065
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:30:35.441,20,26245
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2746,2019-02-06 16:30:36.097,20,10103
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:32:52.272,20,25398
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2746,2019-02-06 16:33:12.749,20,18196
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}, {'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:34:07.380,20,4984
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:36:33.860,20,23259
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}, {'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:38:54.930,20,11629
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:39:50.327,20,24939
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 16:43:47.319,20,10034
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 16:45:17.961,20,9579
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2746,2019-02-06 16:46:16.444,20,14479
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 16:47:03.603,20,26778
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 16:47:03.619,20,26778
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 16:47:03.622,20,26778
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 16:47:03.625,20,26778
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 16:47:03.626,20,26778
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 16:47:03.628,20,26778
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",5979,2019-02-06 16:48:10.016,20,26784
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 16:49:53.671,20,26711
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 16:49:53.704,20,26711
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2746,2019-02-06 16:50:23.017,20,11653
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",5979,2019-02-06 16:51:00.706,20,26715
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",5979,2019-02-06 16:51:00.722,20,26715
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",5979,2019-02-06 16:51:00.724,20,26715
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 16:52:41.719,20,26785
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2746,2019-02-06 16:52:14.531,20,26527
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/j.jpg', 'key': '-LPQb61tpBZq6xPMOc1q', 'name': 'गुड़', 'status': True}]",5979,2019-02-06 16:53:54.576,20,26674
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:53:25.946,20,14223
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2746,2019-02-06 16:54:05.910,20,27170
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/j.jpg', 'key': '-LPQb61tpBZq6xPMOc1q', 'name': 'गुड़', 'status': True}]",5979,2019-02-06 16:54:58.735,20,26582
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/j.jpg', 'key': '-LPQb61tpBZq6xPMOc1q', 'name': 'गुड़', 'status': True}]",5979,2019-02-06 16:54:58.753,20,26582
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/j.jpg', 'key': '-LPQb61tpBZq6xPMOc1q', 'name': 'गुड़', 'status': True}]",5979,2019-02-06 16:54:58.754,20,26582
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/j.jpg', 'key': '-LPQb61tpBZq6xPMOc1q', 'name': 'गुड़', 'status': True}]",5979,2019-02-06 16:54:58.770,20,26582
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:54:32.806,20,23797
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:55:30.239,20,23798
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/j.jpg', 'key': '-LPQb61tpBZq6xPMOc1q', 'name': 'गुड़', 'status': True}]",5979,2019-02-06 16:56:08.869,20,27090
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:56:30.289,20,24942
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",5979,2019-02-06 16:57:11.422,20,27062
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",5979,2019-02-06 16:57:11.424,20,27062
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:57:27.650,20,23810
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",2746,2019-02-06 16:57:38.091,20,26362
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:58:24.029,20,24877
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 16:59:30.256,20,24802
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",2746,2019-02-06 16:59:33.531,20,25964
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 17:00:35.652,20,24938
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 17:01:57.358,20,24953
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 17:03:20.858,20,23807
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",2746,2019-02-06 17:03:51.505,20,25953
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2746,2019-02-06 17:05:35.898,20,5205
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2746,2019-02-06 17:07:30.703,20,24974
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 17:13:11.967,20,26894
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",2746,2019-02-06 17:13:29.720,20,26613
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 17:14:13.451,20,26782
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",5979,2019-02-06 17:27:04.165,20,14759
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 17:26:31.741,20,26559
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 17:28:18.606,20,26147
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 17:30:59.510,20,26873
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 17:32:17.431,20,25882
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 17:39:11.603,20,26512
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 17:42:38.034,20,27050
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 17:42:38.051,20,27050
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 17:42:38.053,20,27050
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-06 17:42:38.055,20,27050
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 17:51:10.232,20,26080
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-06 19:13:24.527,20,25160
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2746,2019-02-07 01:17:09.954,20,15383
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2746,2019-02-07 02:11:21.227,20,15458
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/j.jpg', 'key': '-LPQb61tpBZq6xPMOc1q', 'name': 'गुड़', 'status': True}]",2746,2019-02-07 02:43:31.315,20,7209
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-07 03:29:20.490,20,14667
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-07 03:35:23.343,20,27144
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",5979,2019-02-07 04:00:00.183,20,26594
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",5979,2019-02-07 04:28:14.196,20,8953
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2155,2019-02-07 05:12:29.311,20,16513
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-07 05:41:38.217,20,4609
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2774,2019-02-07 05:44:09.703,20,23880
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4059,2019-02-07 05:44:28.388,20,4599
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2774,2019-02-07 05:48:45.823,20,23932
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2774,2019-02-07 05:49:59.169,20,23935
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2774,2019-02-07 05:51:14.866,20,23942
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2774,2019-02-07 05:56:31.082,20,23943
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2774,2019-02-07 05:57:10.081,20,23949
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2774,2019-02-07 05:58:04.579,20,23952
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2774,2019-02-07 05:58:54.195,20,23954
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2774,2019-02-07 05:59:42.939,20,23955
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2774,2019-02-07 06:00:29.219,20,23961
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4052,2019-02-07 06:02:55.169,20,4273
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4052,2019-02-07 06:02:55.179,20,4273
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4052,2019-02-07 06:02:55.189,20,4273
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2774,2019-02-07 06:04:48.589,20,26659
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",4052,2019-02-07 06:08:22.458,20,27200
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",4052,2019-02-07 06:11:53.110,20,25485
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",4052,2019-02-07 06:11:53.489,20,25485
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",4052,2019-02-07 06:11:53.497,20,25485
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",4052,2019-02-07 06:11:53.503,20,25485
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",4052,2019-02-07 06:15:24.784,20,10199
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",4052,2019-02-07 06:15:24.792,20,10199
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",4052,2019-02-07 06:15:24.801,20,10199
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",4052,2019-02-07 06:15:24.809,20,10199
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/MD.png', 'key': '-LPQaSQd38FTtpwxE-Jl', 'name': 'मसूर दाल', 'status': True}]",4052,2019-02-07 06:15:24.817,20,10199
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2155,2019-02-07 06:35:36.311,20,24879
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2155,2019-02-07 06:36:41.930,20,25961
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/G.jpg', 'key': '-LPQbCkFElq7gPAA2kgY', 'name': 'मूंगफली', 'status': True}]",2155,2019-02-07 06:38:55.984,20,27092
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2155,2019-02-07 06:40:34.286,20,27048
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2155,2019-02-07 06:42:37.980,20,17399
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2155,2019-02-07 06:43:51.302,20,11018
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4052,2019-02-07 06:47:13.522,20,26110
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4052,2019-02-07 06:47:13.527,20,26110
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4052,2019-02-07 06:47:13.529,20,26110
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4052,2019-02-07 06:47:13.531,20,26110
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4052,2019-02-07 06:47:13.533,20,26110
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",4052,2019-02-07 06:47:13.534,20,26110
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2155,2019-02-07 06:51:06.072,20,26695
"[{'imageUrl': 'https://d3f32wbgsn2fbi.cloudfront.net/eggs.jpg', 'key': '-LPQ_S96CqbXnBu0kL-T', 'name': 'अंडा', 'status': True}]",2155,2019-02-07 06:51:52.372,20,27184
